source,value,side,clip_delta
mapped_signed_split_net0,-6.107239723205566,below,2.1072397232055664
mapped_signed_split_net0,12.192109107971191,above,8.223359107971191
mapped_signed_split_net0,-4.257962703704834,below,0.257962703704834
mapped_signed_split_net0,-12.192109107971191,below,8.192109107971191
mapped_signed_split_net0,4.257962703704834,above,0.289212703704834
mapped_signed_split_net0,7.435958385467529,above,3.4672083854675293
mapped_signed_split_net0,-5.750332355499268,below,1.7503323554992676
mapped_signed_split_net0,-7.435958385467529,below,3.4359583854675293
mapped_signed_split_net0,5.750332355499268,above,1.7815823554992676
mapped_signed_split_net0,-4.031780242919922,below,0.031780242919921875
mapped_signed_split_net0,8.355401992797852,above,4.386651992797852
mapped_signed_split_net0,4.031780242919922,above,0.06303024291992188
mapped_signed_split_net0,-8.355401992797852,below,4.355401992797852
mapped_signed_split_net0,6.647867202758789,above,2.679117202758789
mapped_signed_split_net0,-6.647867202758789,below,2.647867202758789
mapped_signed_split_net0,-6.732041358947754,below,2.732041358947754
mapped_signed_split_net0,6.732041358947754,above,2.763291358947754
mapped_signed_split_net0,-6.903059482574463,below,2.903059482574463
mapped_signed_split_net0,8.407761573791504,above,4.439011573791504
mapped_signed_split_net0,6.903059482574463,above,2.934309482574463
mapped_signed_split_net0,-8.407761573791504,below,4.407761573791504
mapped_signed_split_net0,4.711999893188477,above,0.7432498931884766
mapped_signed_split_net0,4.992218017578125,above,1.023468017578125
mapped_signed_split_net0,-4.711999893188477,below,0.7119998931884766
mapped_signed_split_net0,-4.992218017578125,below,0.992218017578125
mapped_signed_split_net0,7.207724094390869,above,3.238974094390869
mapped_signed_split_net0,-7.207724094390869,below,3.207724094390869
mapped_signed_split_net0,7.310160160064697,above,3.3414101600646973
mapped_signed_split_net0,5.80684757232666,above,1.8380975723266602
mapped_signed_split_net0,-6.473113059997559,below,2.4731130599975586
mapped_signed_split_net0,-10.957045555114746,below,6.957045555114746
mapped_signed_split_net0,-7.310160160064697,below,3.3101601600646973
mapped_signed_split_net0,-5.80684757232666,below,1.8068475723266602
mapped_signed_split_net0,6.473113059997559,above,2.5043630599975586
mapped_signed_split_net0,10.957045555114746,above,6.988295555114746
mapped_signed_split_net0,9.423107147216797,above,5.454357147216797
mapped_signed_split_net0,-9.423107147216797,below,5.423107147216797
mapped_signed_split_net0,-6.7198944091796875,below,2.7198944091796875
mapped_signed_split_net0,6.495006561279297,above,2.526256561279297
mapped_signed_split_net0,4.749693393707275,above,0.7809433937072754
mapped_signed_split_net0,5.628614902496338,above,1.659864902496338
mapped_signed_split_net0,6.7198944091796875,above,2.7511444091796875
mapped_signed_split_net0,-6.495006561279297,below,2.495006561279297
mapped_signed_split_net0,-4.749693393707275,below,0.7496933937072754
mapped_signed_split_net0,-5.628614902496338,below,1.628614902496338
mapped_signed_split_net0,-4.990135669708252,below,0.990135669708252
mapped_signed_split_net0,4.990135669708252,above,1.021385669708252
mapped_signed_split_net0,5.231298923492432,above,1.2625489234924316
mapped_signed_split_net0,7.995578765869141,above,4.026828765869141
mapped_signed_split_net0,-5.231298923492432,below,1.2312989234924316
mapped_signed_split_net0,-7.995578765869141,below,3.9955787658691406
mapped_signed_split_net0,-6.769772052764893,below,2.7697720527648926
mapped_signed_split_net0,6.769772052764893,above,2.8010220527648926
mapped_signed_split_net0,-7.951274871826172,below,3.951274871826172
mapped_signed_split_net0,7.951274871826172,above,3.982524871826172
mapped_signed_split_net0,4.406702995300293,above,0.43795299530029297
mapped_signed_split_net0,-13.07374095916748,below,9.07374095916748
mapped_signed_split_net0,-4.406702995300293,below,0.40670299530029297
mapped_signed_split_net0,13.07374095916748,above,9.10499095916748
mapped_signed_split_net0,5.729241371154785,above,1.7604913711547852
mapped_signed_split_net0,-5.729241371154785,below,1.7292413711547852
mapped_signed_split_net0,-11.735486030578613,below,7.735486030578613
mapped_signed_split_net0,8.349995613098145,above,4.3812456130981445
mapped_signed_split_net0,11.735486030578613,above,7.766736030578613
mapped_signed_split_net0,-8.349995613098145,below,4.3499956130981445
mapped_signed_split_net0,-20.315120697021484,below,16.315120697021484
mapped_signed_split_net0,6.934185028076172,above,2.965435028076172
mapped_signed_split_net0,-6.629121780395508,below,2.629121780395508
mapped_signed_split_net0,20.315120697021484,above,16.346370697021484
mapped_signed_split_net0,-6.934185028076172,below,2.934185028076172
mapped_signed_split_net0,6.629121780395508,above,2.660371780395508
mapped_signed_split_net0,-5.710736274719238,below,1.7107362747192383
mapped_signed_split_net0,5.087637424468994,above,1.1188874244689941
mapped_signed_split_net0,-5.0091471672058105,below,1.0091471672058105
mapped_signed_split_net0,-4.113127708435059,below,0.1131277084350586
mapped_signed_split_net0,5.710736274719238,above,1.7419862747192383
mapped_signed_split_net0,-5.087637424468994,below,1.0876374244689941
mapped_signed_split_net0,5.0091471672058105,above,1.0403971672058105
mapped_signed_split_net0,4.113127708435059,above,0.1443777084350586
mapped_signed_split_net0,6.004788875579834,above,2.036038875579834
mapped_signed_split_net0,-6.004788875579834,below,2.004788875579834
mapped_signed_split_net0,5.479569911956787,above,1.510819911956787
mapped_signed_split_net0,-5.479569911956787,below,1.479569911956787
mapped_signed_split_net0,8.91331958770752,above,4.9445695877075195
mapped_signed_split_net0,11.820181846618652,above,7.851431846618652
mapped_signed_split_net0,-8.91331958770752,below,4.9133195877075195
mapped_signed_split_net0,-11.820181846618652,below,7.820181846618652
mapped_signed_split_net0,5.463829517364502,above,1.495079517364502
mapped_signed_split_net0,-4.089983940124512,below,0.08998394012451172
mapped_signed_split_net0,-11.706137657165527,below,7.706137657165527
mapped_signed_split_net0,-5.463829517364502,below,1.463829517364502
mapped_signed_split_net0,4.089983940124512,above,0.12123394012451172
mapped_signed_split_net0,11.706137657165527,above,7.737387657165527
mapped_signed_split_net0,7.315489768981934,above,3.3467397689819336
mapped_signed_split_net0,-7.315489768981934,below,3.3154897689819336
mapped_signed_split_net0,8.046146392822266,above,4.077396392822266
mapped_signed_split_net0,-8.046146392822266,below,4.046146392822266
mapped_signed_split_net0,4.758647918701172,above,0.7898979187011719
mapped_signed_split_net0,-4.142622947692871,below,0.1426229476928711
mapped_signed_split_net0,-5.683411121368408,below,1.6834111213684082
mapped_signed_split_net0,-4.758647918701172,below,0.7586479187011719
mapped_signed_split_net0,4.142622947692871,above,0.1738729476928711
mapped_signed_split_net0,5.683411121368408,above,1.7146611213684082
mapped_signed_split_net0,-7.90566349029541,below,3.90566349029541
mapped_signed_split_net0,9.908080101013184,above,5.939330101013184
mapped_signed_split_net0,-7.762007713317871,below,3.762007713317871
mapped_signed_split_net0,7.90566349029541,above,3.93691349029541
mapped_signed_split_net0,-9.908080101013184,below,5.908080101013184
mapped_signed_split_net0,7.762007713317871,above,3.793257713317871
mapped_signed_split_net0,-4.0135722160339355,below,0.013572216033935547
mapped_signed_split_net0,-6.311512470245361,below,2.3115124702453613
mapped_signed_split_net0,4.0135722160339355,above,0.04482221603393555
mapped_signed_split_net0,6.311512470245361,above,2.3427624702453613
mapped_signed_split_net0,-4.004249095916748,below,0.004249095916748047
mapped_signed_split_net0,-4.0145955085754395,below,0.014595508575439453
mapped_signed_split_net0,4.004249095916748,above,0.03549909591674805
mapped_signed_split_net0,4.0145955085754395,above,0.04584550857543945
mapped_signed_split_net0,4.683562278747559,above,0.7148122787475586
mapped_signed_split_net0,-4.683562278747559,below,0.6835622787475586
mapped_signed_split_net0,4.395855903625488,above,0.4271059036254883
mapped_signed_split_net0,7.084676265716553,above,3.1159262657165527
mapped_signed_split_net0,-9.347747802734375,below,5.347747802734375
mapped_signed_split_net0,-4.395855903625488,below,0.3958559036254883
mapped_signed_split_net0,-7.084676265716553,below,3.0846762657165527
mapped_signed_split_net0,9.347747802734375,above,5.378997802734375
mapped_signed_split_net0,-6.260366916656494,below,2.260366916656494
mapped_signed_split_net0,6.260366916656494,above,2.291616916656494
mapped_signed_split_net0,5.036581039428711,above,1.067831039428711
mapped_signed_split_net0,5.111406326293945,above,1.1426563262939453
mapped_signed_split_net0,4.902735710144043,above,0.933985710144043
mapped_signed_split_net0,-5.036581039428711,below,1.036581039428711
mapped_signed_split_net0,-5.111406326293945,below,1.1114063262939453
mapped_signed_split_net0,-4.902735710144043,below,0.902735710144043
mapped_signed_split_net0,6.427809238433838,above,2.459059238433838
mapped_signed_split_net0,-4.442621231079102,below,0.44262123107910156
mapped_signed_split_net0,4.0510149002075195,above,0.08226490020751953
mapped_signed_split_net0,-6.427809238433838,below,2.427809238433838
mapped_signed_split_net0,4.442621231079102,above,0.47387123107910156
mapped_signed_split_net0,-4.0510149002075195,below,0.05101490020751953
mapped_signed_split_net0,-12.998387336730957,below,8.998387336730957
mapped_signed_split_net0,12.998387336730957,above,9.029637336730957
mapped_signed_split_net0,-14.356917381286621,below,10.356917381286621
mapped_signed_split_net0,14.356917381286621,above,10.388167381286621
mapped_signed_split_net0,-4.107805252075195,below,0.10780525207519531
mapped_signed_split_net0,-9.459538459777832,below,5.459538459777832
mapped_signed_split_net0,4.107805252075195,above,0.1390552520751953
mapped_signed_split_net0,9.459538459777832,above,5.490788459777832
mapped_signed_split_net0,-4.78498649597168,below,0.7849864959716797
mapped_signed_split_net0,4.78498649597168,above,0.8162364959716797
mapped_signed_split_net0,11.581419944763184,above,7.612669944763184
mapped_signed_split_net0,-11.581419944763184,below,7.581419944763184
mapped_signed_split_net0,5.012849807739258,above,1.0440998077392578
mapped_signed_split_net0,-5.012849807739258,below,1.0128498077392578
mapped_signed_split_net0,-10.795270919799805,below,6.795270919799805
mapped_signed_split_net0,10.795270919799805,above,6.826520919799805
mapped_signed_split_net0,5.796164512634277,above,1.8274145126342773
mapped_signed_split_net0,-19.379425048828125,below,15.379425048828125
mapped_signed_split_net0,-5.796164512634277,below,1.7961645126342773
mapped_signed_split_net0,19.379425048828125,above,15.410675048828125
mapped_signed_split_net0,-4.621277809143066,below,0.6212778091430664
mapped_signed_split_net0,-5.29766845703125,below,1.29766845703125
mapped_signed_split_net0,9.496512413024902,above,5.527762413024902
mapped_signed_split_net0,4.621277809143066,above,0.6525278091430664
mapped_signed_split_net0,5.29766845703125,above,1.32891845703125
mapped_signed_split_net0,-9.496512413024902,below,5.496512413024902
mapped_signed_split_net0,-5.662154197692871,below,1.662154197692871
mapped_signed_split_net0,-7.82979679107666,below,3.82979679107666
mapped_signed_split_net0,5.662154197692871,above,1.693404197692871
mapped_signed_split_net0,7.82979679107666,above,3.86104679107666
mapped_signed_split_net0,-4.130586624145508,below,0.1305866241455078
mapped_signed_split_net0,4.130586624145508,above,0.1618366241455078
mapped_signed_split_net0,-5.78891134262085,below,1.7889113426208496
mapped_signed_split_net0,-5.368251800537109,below,1.3682518005371094
mapped_signed_split_net0,12.038338661193848,above,8.069588661193848
mapped_signed_split_net0,5.78891134262085,above,1.8201613426208496
mapped_signed_split_net0,5.368251800537109,above,1.3995018005371094
mapped_signed_split_net0,-12.038338661193848,below,8.038338661193848
mapped_signed_split_net0,4.311153411865234,above,0.3424034118652344
mapped_signed_split_net0,-4.882218837738037,below,0.8822188377380371
mapped_signed_split_net0,-4.216785907745361,below,0.21678590774536133
mapped_signed_split_net0,-5.428006649017334,below,1.428006649017334
mapped_signed_split_net0,-4.311153411865234,below,0.3111534118652344
mapped_signed_split_net0,4.882218837738037,above,0.9134688377380371
mapped_signed_split_net0,4.216785907745361,above,0.24803590774536133
mapped_signed_split_net0,5.428006649017334,above,1.459256649017334
mapped_signed_split_net0,4.221400737762451,above,0.25265073776245117
mapped_signed_split_net0,-4.221400737762451,below,0.22140073776245117
mapped_signed_split_net0,4.191457271575928,above,0.22270727157592773
mapped_signed_split_net0,-4.191457271575928,below,0.19145727157592773
mapped_signed_split_net0,10.893743515014648,above,6.924993515014648
mapped_signed_split_net0,-4.701144218444824,below,0.7011442184448242
mapped_signed_split_net0,-10.893743515014648,below,6.893743515014648
mapped_signed_split_net0,4.701144218444824,above,0.7323942184448242
mapped_signed_split_net0,4.5516204833984375,above,0.5828704833984375
mapped_signed_split_net0,-4.5516204833984375,below,0.5516204833984375
mapped_signed_split_net0,5.31210994720459,above,1.3433599472045898
mapped_signed_split_net0,4.340729236602783,above,0.3719792366027832
mapped_signed_split_net0,-5.913527965545654,below,1.9135279655456543
mapped_signed_split_net0,-4.305371284484863,below,0.3053712844848633
mapped_signed_split_net0,-5.31210994720459,below,1.3121099472045898
mapped_signed_split_net0,-4.340729236602783,below,0.3407292366027832
mapped_signed_split_net0,5.913527965545654,above,1.9447779655456543
mapped_signed_split_net0,4.305371284484863,above,0.3366212844848633
mapped_signed_split_net0,-7.413880825042725,below,3.4138808250427246
mapped_signed_split_net0,4.285796165466309,above,0.3170461654663086
mapped_signed_split_net0,12.137433052062988,above,8.168683052062988
mapped_signed_split_net0,-4.4200334548950195,below,0.42003345489501953
mapped_signed_split_net0,7.413880825042725,above,3.4451308250427246
mapped_signed_split_net0,-4.285796165466309,below,0.2857961654663086
mapped_signed_split_net0,-12.137433052062988,below,8.137433052062988
mapped_signed_split_net0,4.4200334548950195,above,0.45128345489501953
mapped_signed_split_net0,-8.714136123657227,below,4.714136123657227
mapped_signed_split_net0,8.217371940612793,above,4.248621940612793
mapped_signed_split_net0,-17.189542770385742,below,13.189542770385742
mapped_signed_split_net0,8.714136123657227,above,4.745386123657227
mapped_signed_split_net0,-8.217371940612793,below,4.217371940612793
mapped_signed_split_net0,17.189542770385742,above,13.220792770385742
mapped_signed_split_net0,-5.484439373016357,below,1.4844393730163574
mapped_signed_split_net0,-6.516031265258789,below,2.516031265258789
mapped_signed_split_net0,-4.028885364532471,below,0.028885364532470703
mapped_signed_split_net0,5.484439373016357,above,1.5156893730163574
mapped_signed_split_net0,6.516031265258789,above,2.547281265258789
mapped_signed_split_net0,3.9718778133392334,above,0.0031278133392333984
mapped_signed_split_net0,4.028885364532471,above,0.0601353645324707
mapped_signed_split_net0,6.716996669769287,above,2.748246669769287
mapped_signed_split_net0,-6.716996669769287,below,2.716996669769287
mapped_signed_split_net0,4.9068803787231445,above,0.9381303787231445
mapped_signed_split_net0,-4.9068803787231445,below,0.9068803787231445
mapped_signed_split_net0,-4.753917694091797,below,0.7539176940917969
mapped_signed_split_net0,-9.576831817626953,below,5.576831817626953
mapped_signed_split_net0,4.753917694091797,above,0.7851676940917969
mapped_signed_split_net0,9.576831817626953,above,5.608081817626953
mapped_signed_split_net0,7.849491596221924,above,3.880741596221924
mapped_signed_split_net0,5.283161640167236,above,1.3144116401672363
mapped_signed_split_net0,-7.849491596221924,below,3.849491596221924
mapped_signed_split_net0,-5.283161640167236,below,1.2831616401672363
mapped_signed_split_net0,5.406054496765137,above,1.4373044967651367
mapped_signed_split_net0,11.835541725158691,above,7.866791725158691
mapped_signed_split_net0,-5.406054496765137,below,1.4060544967651367
mapped_signed_split_net0,-11.835541725158691,below,7.835541725158691
mapped_signed_split_net0,-9.802806854248047,below,5.802806854248047
mapped_signed_split_net0,-6.532280921936035,below,2.532280921936035
mapped_signed_split_net0,5.144188404083252,above,1.175438404083252
mapped_signed_split_net0,9.802806854248047,above,5.834056854248047
mapped_signed_split_net0,6.532280921936035,above,2.563530921936035
mapped_signed_split_net0,-5.144188404083252,below,1.144188404083252
mapped_signed_split_net0,5.191720962524414,above,1.222970962524414
mapped_signed_split_net0,5.290756702423096,above,1.3220067024230957
mapped_signed_split_net0,-5.191720962524414,below,1.191720962524414
mapped_signed_split_net0,-5.290756702423096,below,1.2907567024230957
mapped_signed_split_net0,7.844844341278076,above,3.876094341278076
mapped_signed_split_net0,-6.269496440887451,below,2.269496440887451
mapped_signed_split_net0,-7.120035171508789,below,3.120035171508789
mapped_signed_split_net0,-7.844844341278076,below,3.844844341278076
mapped_signed_split_net0,6.269496440887451,above,2.300746440887451
mapped_signed_split_net0,7.120035171508789,above,3.151285171508789
mapped_signed_split_net0,4.089381694793701,above,0.12063169479370117
mapped_signed_split_net0,7.762295246124268,above,3.7935452461242676
mapped_signed_split_net0,8.836764335632324,above,4.868014335632324
mapped_signed_split_net0,4.486324310302734,above,0.5175743103027344
mapped_signed_split_net0,-4.089381694793701,below,0.08938169479370117
mapped_signed_split_net0,-7.762295246124268,below,3.7622952461242676
mapped_signed_split_net0,-8.836764335632324,below,4.836764335632324
mapped_signed_split_net0,-4.486324310302734,below,0.4863243103027344
mapped_signed_split_net0,-23.389169692993164,below,19.389169692993164
mapped_signed_split_net0,-4.412071704864502,below,0.41207170486450195
mapped_signed_split_net0,-11.713814735412598,below,7.713814735412598
mapped_signed_split_net0,4.656116008758545,above,0.6873660087585449
mapped_signed_split_net0,13.681468963623047,above,9.712718963623047
mapped_signed_split_net0,23.389169692993164,above,19.420419692993164
mapped_signed_split_net0,4.412071704864502,above,0.44332170486450195
mapped_signed_split_net0,11.713814735412598,above,7.745064735412598
mapped_signed_split_net0,-4.656116008758545,below,0.6561160087585449
mapped_signed_split_net0,-13.681468963623047,below,9.681468963623047
mapped_signed_split_net0,-7.399716377258301,below,3.399716377258301
mapped_signed_split_net0,-5.671524524688721,below,1.6715245246887207
mapped_signed_split_net0,-9.129002571105957,below,5.129002571105957
mapped_signed_split_net0,7.399716377258301,above,3.430966377258301
mapped_signed_split_net0,5.671524524688721,above,1.7027745246887207
mapped_signed_split_net0,9.129002571105957,above,5.160252571105957
mapped_signed_split_net0,10.351493835449219,above,6.382743835449219
mapped_signed_split_net0,-10.351493835449219,below,6.351493835449219
mapped_signed_split_net0,4.574881553649902,above,0.6061315536499023
mapped_signed_split_net0,-4.574881553649902,below,0.5748815536499023
mapped_signed_split_net0,4.018912315368652,above,0.050162315368652344
mapped_signed_split_net0,-4.018912315368652,below,0.018912315368652344
mapped_signed_split_net0,3.996508836746216,above,0.02775883674621582
mapped_signed_split_net0,-10.520371437072754,below,6.520371437072754
mapped_signed_split_net0,10.520371437072754,above,6.551621437072754
mapped_signed_split_net0,7.905766010284424,above,3.937016010284424
mapped_signed_split_net0,-4.187625885009766,below,0.18762588500976562
mapped_signed_split_net0,-7.905766010284424,below,3.905766010284424
mapped_signed_split_net0,4.187625885009766,above,0.21887588500976562
mapped_signed_split_net0,4.967496871948242,above,0.9987468719482422
mapped_signed_split_net0,-4.967496871948242,below,0.9674968719482422
mapped_signed_split_net0,13.408045768737793,above,9.439295768737793
mapped_signed_split_net0,-7.823317527770996,below,3.823317527770996
mapped_signed_split_net0,-13.408045768737793,below,9.408045768737793
mapped_signed_split_net0,7.823317527770996,above,3.854567527770996
mapped_signed_split_net0,5.672158241271973,above,1.7034082412719727
mapped_signed_split_net0,-5.672158241271973,below,1.6721582412719727
mapped_signed_split_net0,12.202275276184082,above,8.233525276184082
mapped_signed_split_net0,-12.202275276184082,below,8.202275276184082
mapped_signed_split_net0,10.94528865814209,above,6.97653865814209
mapped_signed_split_net0,-4.993370056152344,below,0.9933700561523438
mapped_signed_split_net0,4.519837856292725,above,0.5510878562927246
mapped_signed_split_net0,8.358038902282715,above,4.389288902282715
mapped_signed_split_net0,-10.94528865814209,below,6.94528865814209
mapped_signed_split_net0,4.993370056152344,above,1.0246200561523438
mapped_signed_split_net0,-4.519837856292725,below,0.5198378562927246
mapped_signed_split_net0,-8.358038902282715,below,4.358038902282715
mapped_signed_split_net0,-4.93062686920166,below,0.9306268692016602
mapped_signed_split_net0,4.93062686920166,above,0.9618768692016602
mapped_signed_split_net0,7.036466598510742,above,3.067716598510742
mapped_signed_split_net0,40.63956832885742,above,36.67081832885742
mapped_signed_split_net0,-7.036466598510742,below,3.036466598510742
mapped_signed_split_net0,-40.63956832885742,below,36.63956832885742
mapped_signed_split_net0,4.4417948722839355,above,0.47304487228393555
mapped_signed_split_net0,8.286251068115234,above,4.317501068115234
mapped_signed_split_net0,19.657522201538086,above,15.688772201538086
mapped_signed_split_net0,-4.4417948722839355,below,0.44179487228393555
mapped_signed_split_net0,-8.286251068115234,below,4.286251068115234
mapped_signed_split_net0,-19.657522201538086,below,15.657522201538086
mapped_signed_split_net0,6.249220371246338,above,2.280470371246338
mapped_signed_split_net0,-6.249220371246338,below,2.249220371246338
mapped_signed_split_net0,-4.176444053649902,below,0.17644405364990234
mapped_signed_split_net0,4.176444053649902,above,0.20769405364990234
mapped_signed_split_net0,-8.101612091064453,below,4.101612091064453
mapped_signed_split_net0,4.523303031921387,above,0.5545530319213867
mapped_signed_split_net0,8.101612091064453,above,4.132862091064453
mapped_signed_split_net0,-4.523303031921387,below,0.5233030319213867
mapped_signed_split_net0,4.183447360992432,above,0.21469736099243164
mapped_signed_split_net0,-4.183447360992432,below,0.18344736099243164
mapped_signed_split_net0,4.320556640625,above,0.351806640625
mapped_signed_split_net0,-4.010949611663818,below,0.01094961166381836
mapped_signed_split_net0,-4.320556640625,below,0.320556640625
mapped_signed_split_net0,4.010949611663818,above,0.04219961166381836
mapped_signed_split_net0,-4.749179363250732,below,0.7491793632507324
mapped_signed_split_net0,-5.31395959854126,below,1.3139595985412598
mapped_signed_split_net0,4.733860969543457,above,0.765110969543457
mapped_signed_split_net0,-4.147069454193115,below,0.14706945419311523
mapped_signed_split_net0,4.749179363250732,above,0.7804293632507324
mapped_signed_split_net0,5.31395959854126,above,1.3452095985412598
mapped_signed_split_net0,-4.733860969543457,below,0.733860969543457
mapped_signed_split_net0,4.147069454193115,above,0.17831945419311523
mapped_signed_split_net0,4.3039140701293945,above,0.33516407012939453
mapped_signed_split_net0,-4.3039140701293945,below,0.30391407012939453
mapped_signed_split_net0,10.863829612731934,above,6.895079612731934
mapped_signed_split_net0,7.686494827270508,above,3.717744827270508
mapped_signed_split_net0,-10.863829612731934,below,6.863829612731934
mapped_signed_split_net0,-7.686494827270508,below,3.686494827270508
mapped_signed_split_net0,4.192708492279053,above,0.22395849227905273
mapped_signed_split_net0,4.232475757598877,above,0.26372575759887695
mapped_signed_split_net0,6.367697715759277,above,2.3989477157592773
mapped_signed_split_net0,-4.192708492279053,below,0.19270849227905273
mapped_signed_split_net0,-4.232475757598877,below,0.23247575759887695
mapped_signed_split_net0,-6.367697715759277,below,2.3676977157592773
mapped_signed_split_net0,8.293996810913086,above,4.325246810913086
mapped_signed_split_net0,-8.293996810913086,below,4.293996810913086
mapped_signed_split_net0,4.796677112579346,above,0.8279271125793457
mapped_signed_split_net0,5.348795413970947,above,1.3800454139709473
mapped_signed_split_net0,-4.796677112579346,below,0.7966771125793457
mapped_signed_split_net0,-5.348795413970947,below,1.3487954139709473
mapped_signed_split_net0,-4.334116458892822,below,0.33411645889282227
mapped_signed_split_net0,-6.162123680114746,below,2.162123680114746
mapped_signed_split_net0,4.334116458892822,above,0.36536645889282227
mapped_signed_split_net0,6.162123680114746,above,2.193373680114746
mapped_signed_split_net0,5.37318229675293,above,1.4044322967529297
mapped_signed_split_net0,-5.37318229675293,below,1.3731822967529297
mapped_signed_split_net0,-4.293725967407227,below,0.29372596740722656
mapped_signed_split_net0,8.134183883666992,above,4.165433883666992
mapped_signed_split_net0,4.988081932067871,above,1.019331932067871
mapped_signed_split_net0,4.293725967407227,above,0.32497596740722656
mapped_signed_split_net0,-8.134183883666992,below,4.134183883666992
mapped_signed_split_net0,-4.988081932067871,below,0.9880819320678711
mapped_signed_split_net0,5.3755598068237305,above,1.4068098068237305
mapped_signed_split_net0,-5.3755598068237305,below,1.3755598068237305
mapped_signed_split_net0,-5.018261909484863,below,1.0182619094848633
mapped_signed_split_net0,5.474524974822998,above,1.505774974822998
mapped_signed_split_net0,5.018261909484863,above,1.0495119094848633
mapped_signed_split_net0,-5.474524974822998,below,1.474524974822998
mapped_signed_split_net0,-9.143275260925293,below,5.143275260925293
mapped_signed_split_net0,-4.143890380859375,below,0.143890380859375
mapped_signed_split_net0,-22.06068229675293,below,18.06068229675293
mapped_signed_split_net0,9.143275260925293,above,5.174525260925293
mapped_signed_split_net0,4.143890380859375,above,0.175140380859375
mapped_signed_split_net0,22.06068229675293,above,18.09193229675293
mapped_signed_split_net0,4.628599166870117,above,0.6598491668701172
mapped_signed_split_net0,-5.934025287628174,below,1.9340252876281738
mapped_signed_split_net0,-4.628599166870117,below,0.6285991668701172
mapped_signed_split_net0,5.934025287628174,above,1.9652752876281738
mapped_signed_split_net0,-5.3348774909973145,below,1.3348774909973145
mapped_signed_split_net0,6.254416465759277,above,2.2856664657592773
mapped_signed_split_net0,-4.284957408905029,below,0.2849574089050293
mapped_signed_split_net0,5.3348774909973145,above,1.3661274909973145
mapped_signed_split_net0,-6.254416465759277,below,2.2544164657592773
mapped_signed_split_net0,4.284957408905029,above,0.3162074089050293
mapped_signed_split_net0,-7.530856132507324,below,3.530856132507324
mapped_signed_split_net0,-4.168933391571045,below,0.16893339157104492
mapped_signed_split_net0,7.530856132507324,above,3.562106132507324
mapped_signed_split_net0,4.168933391571045,above,0.20018339157104492
mapped_signed_split_net0,-4.955428123474121,below,0.9554281234741211
mapped_signed_split_net0,4.955428123474121,above,0.9866781234741211
mapped_signed_split_net0,-4.072249889373779,below,0.0722498893737793
mapped_signed_split_net0,4.072249889373779,above,0.1034998893737793
mapped_signed_split_net0,-4.660045146942139,below,0.6600451469421387
mapped_signed_split_net0,4.660045146942139,above,0.6912951469421387
mapped_signed_split_net0,8.948203086853027,above,4.979453086853027
mapped_signed_split_net0,-8.948203086853027,below,4.948203086853027
mapped_signed_split_net0,5.468025207519531,above,1.4992752075195312
mapped_signed_split_net0,3.98811674118042,above,0.019366741180419922
mapped_signed_split_net0,-5.468025207519531,below,1.4680252075195312
mapped_signed_split_net0,-11.623678207397461,below,7.623678207397461
mapped_signed_split_net0,11.623678207397461,above,7.654928207397461
mapped_signed_split_net0,4.20205020904541,above,0.23330020904541016
mapped_signed_split_net0,-4.20205020904541,below,0.20205020904541016
mapped_signed_split_net0,4.830505847930908,above,0.8617558479309082
mapped_signed_split_net0,4.420223236083984,above,0.4514732360839844
mapped_signed_split_net0,6.278757095336914,above,2.310007095336914
mapped_signed_split_net0,-10.779528617858887,below,6.779528617858887
mapped_signed_split_net0,-4.830505847930908,below,0.8305058479309082
mapped_signed_split_net0,-4.420223236083984,below,0.4202232360839844
mapped_signed_split_net0,-6.278757095336914,below,2.278757095336914
mapped_signed_split_net0,10.779528617858887,above,6.810778617858887
mapped_signed_split_net0,13.867073059082031,above,9.898323059082031
mapped_signed_split_net0,-13.867073059082031,below,9.867073059082031
mapped_signed_split_net0,5.205150127410889,above,1.2364001274108887
mapped_signed_split_net0,-5.205150127410889,below,1.2051501274108887
mapped_signed_split_net0,6.618099212646484,above,2.6493492126464844
mapped_signed_split_net0,-6.618099212646484,below,2.6180992126464844
mapped_signed_split_net0,4.911859035491943,above,0.9431090354919434
mapped_signed_split_net0,-20.397172927856445,below,16.397172927856445
mapped_signed_split_net0,-13.00826644897461,below,9.00826644897461
mapped_signed_split_net0,-4.911859035491943,below,0.9118590354919434
mapped_signed_split_net0,20.397172927856445,above,16.428422927856445
mapped_signed_split_net0,13.00826644897461,above,9.03951644897461
mapped_signed_split_net0,4.900454521179199,above,0.9317045211791992
mapped_signed_split_net0,-4.900454521179199,below,0.9004545211791992
mapped_signed_split_net0,-5.8699774742126465,below,1.8699774742126465
mapped_signed_split_net0,5.8699774742126465,above,1.9012274742126465
mapped_signed_split_net0,4.14815616607666,above,0.17940616607666016
mapped_signed_split_net0,-7.248702526092529,below,3.2487025260925293
mapped_signed_split_net0,-8.573838233947754,below,4.573838233947754
mapped_signed_split_net0,-5.333999156951904,below,1.3339991569519043
mapped_signed_split_net0,-4.14815616607666,below,0.14815616607666016
mapped_signed_split_net0,7.248702526092529,above,3.2799525260925293
mapped_signed_split_net0,8.573838233947754,above,4.605088233947754
mapped_signed_split_net0,5.333999156951904,above,1.3652491569519043
mapped_signed_split_net0,-4.355502605438232,below,0.3555026054382324
